stream,section,date,start,stop,agency,crew,watervis,cloud,wind,weather,survey notes,reddID,clusterID,photoID,WPT,history,change,type,sup,propsup,fish,age,pottemp,PL,PW,TL,TW1,TW2,excavation,cover,covertype,comments
lower,2,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-002,L-CL-001,20190624_113938.jpg,NA,repeat,,test,0,0,no,3,10.9,NA,NA,NA,NA,NA,NA,,,dimensions unclear
lower,2,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-006,,20190624_114555.jpg,NA,repeat,,test,0,0,no,2,11,44,34,42,39,23,NA,,,NA
lower,2,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-007,,20190624_115702.jpg,NA,repeat,,TRUE,0,0,no,2,11.1,46,29,27,37,NA,NA,,,"TS very small, no obvious change"
lower,2,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-005,L-CL-002,20190624_121057.jpg,NA,repeat,,TRUE,1,1,no,2,11.3,NA,NA,121,79,77,"excavated one white bucket, no eggs",,,"potentially reexcavated after superimposition, pot filled in by L-R-019"
lower,2,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-019,L-CL-002,20190624_121057.jpg,NA,new,,TRUE,1,0,no,1,11.3,60,46,252,69,56,NA,,,"TS measurements shared with L-R-020, RL pot"
lower,2,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-020,L-CL-002,20190624_121057.jpg,NA,new,,TRUE,1,2,no,1,11.2,58,42,252,69,56,NA,,,"potentially same as L-R-019, TS measurements shared with L-R-019, RR pot"
lower,3,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-003,L-CL-004,20190624_125458.jpg,NA,repeat,,TRUE,0,0,no,2,11.5,39,49,103,72,84,"excavated one white bucket, no eggs, dug to fine bed sediment",,,new camera put on redd
lower,3,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-008,L-CL-005,20190624_131423.jpg,NA,repeat,,TRUE,0,0,no,2,11.6,45,53,209,78,62,"excavated two buckets, no eggs",,,TS measurements shared with L-R-009
lower,3,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-009,L-CL-005,20190624_131423.jpg,NA,repeat,,test,1,0,no,2,11.6,36,38,209,78,62,"excavated two buckets, no eggs",,,"possible dig by same female as L-R-008, TS measurements shared with L-R-008"
lower,4,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-004,,20190624_132723.jpg,NA,repeat,,TRUE,0,0,no,2,11.5,57,79,74,70,56,"excavated 3/4 bucket, FOUND EGGS",,,NA
lower,4,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-010,,20190624_135655.jpg,NA,repeat,,TRUE,0,0,no,2,11.6,62,53,104,63,59,NA,,,NA
lower,5,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-021,,20190624_140343.jpg,NA,new,,TRUE,0,0,no,1,11.4,55,60,124,58,55,NA,,,looks old
lower,6,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-011,L-CL-008,20190624_141443.jpg,NA,repeat,,TRUE,1,4,no,2,11.1,57,43,NA,NA,NA,NA,,,TS unclear
lower,6,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-012,L-CL-008,20190624_141443.jpg,NA,repeat,,TRUE,1,0,no,2,11.1,57,47,NA,NA,NA,NA,,,TS unclear
lower,6,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-022,L-CL-008,20190624_141443.jpg,NA,new,,test,1,0,no,1,11.1,42,36,44,82,NA,NA,,,TS very small
lower,6,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-013,,20190624_142328.jpg,NA,repeat,,test,0,0,no,2,11.2,37,38,36,50,NA,NA,,,"second test immediately RL, TS small"
lower,7,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-014,L-CL-010,20190624_143235.jpg,NA,repeat,,TRUE,1,1,no,2,11,NA,NA,240,132,117,NA,,,pit unclear
lower,7,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-015,L-CL-010,20190624_143235.jpg,NA,repeat,,TRUE,1,0,no,2,10.9,51,47,77,64,57,NA,,,NA
lower,7,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-023,L-CL-010,20190624_143744.jpg,NA,new,,TRUE,1,0,no,1,10.9,64,75,121,104,77,NA,,,NA
lower,7,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-016,,20190624_145013.jpg,NA,repeat,,TRUE,0,0,no,2,11.1,55,53,88,65,52,NA,,,looks old
lower,7,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-017,,20190624_145230.jpg,NA,repeat,,TRUE,0,0,no,2,11,66,72,174,71,107,NA,,,"pit unclear, looks old"
lower,7,2019-06-24,11:38,15:05,UW,"JRB, NMH",good,3,moderate,sun,NA,L-R-018,,20190624_150002.jpg,NA,repeat,,TRUE,0,0,no,2,10.9,100,94,164,86,69,NA,,,no change
lower,2,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-001,L-CL-001,20190626_112321.jpg,NA,repeat,,TRUE,1,0,no,3,10.8,NA,NA,NA,NA,NA,NA,,,dimensions unclear
lower,2,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-002,L-CL-001,20190626_112321.jpg,NA,repeat,,test,1,0,no,3,10.8,NA,NA,NA,NA,NA,NA,,,dimensions unclear
lower,2,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-024,L-CL-001,20190626_113038.jpg,NA,new,,TRUE,1,0,no,1,10.8,NA,NA,92,49,53,NA,,,"under cut bank, pit unclear"
lower,2,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-006,,20190626_113552.jpg,NA,repeat,,test,0,0,no,2,11.1,39,25,26,51,NA,NA,,,NA
lower,2,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-007,,20190626_114056.jpg,NA,repeat,,TRUE,0,0,no,2,11.1,38,19,30,51,na,na,,,NA
lower,2,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-005,L-CL-002,20190626_114745.jpg,NA,repeat,,TRUE,1,2,no,2,11.2,46,56,119,NA,NA,NA,,,NA
lower,2,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-019,L-CL-002,20190626_114745.jpg,NA,repeat,,TRUE,1,0,no,2,11.1,61,43,66,NA,NA,"excavated 1/2 bucket, no eggs, many fines",,,NA
lower,2,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-020,L-CL-002,20190626_114745.jpg,NA,repeat,,TRUE,1,3,no,2,11.1,47,39,232,NA,NA,"excavated 1/2 bucket, no eggs, many fines",,,NA
lower,2,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-025,L-CL-002,20190626_114745.jpg,NA,new,,TRUE,1,0,no,1,11.1,40,47,102,NA,NA,NA,,,NA
lower,3,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-026,L-CL-003,20190626_120104.jpg,NA,new,,TRUE,0,0,no,1,11.4,50,46,91,53,64,NA,,,NA
lower,3,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-003,L-CL-004,20190626_120643.jpg,NA,new,,TRUE,1,1,no,2,11.4,NA,NA,89,76,66,NA,,,NA
lower,3,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-027,L-CL-004,20190626_120643.jpg,NA,new,,TRUE,1,0,no,1,11.4,52,76,92,59,58,"excavated one bucket, FOUND EGGS",,,NA
lower,3,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-008,L-CL-005,20190626_121539.jpg,NA,repeat,,TRUE,0,0,no,2,11.4,72,44,203,74,75,NA,,,shared TS measurements with L-R-009
lower,3,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-009,L-CL-005,20190626_121539.jpg,NA,repeat,,test,1,0,no,2,11.4,55,30,203,74,75,NA,,,shared TS measurements with L-R-008
lower,4,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-004,,20190626_122659.jpg,NA,repeat,,TRUE,0,0,no,2,11.5,59,99,65,58,53,NA,,,NA
lower,4,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-010,,20190626_123424.jpg,NA,repeat,,TRUE,0,0,no,2,11.6,59,56,93,61,55,NA,,,NA
lower,5,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-021,,20190626_124011.jpg,NA,repeat,,TRUE,0,0,no,2,11.7,55,57,123,55,52,NA,,,NA
lower,5,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-028,L-CL-007,20190626_131428.jpg,NA,new,,TRUE,0,0,no,1,11.9,98,95,247,96,92,NA,,,NA
lower,6,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-011,L-CL-008,20190626_132200.jpg,NA,repeat,,TRUE,1,5,no,2,11.6,47,42,NA,NA,NA,NA,,,TS obscured by L-R-022 & L-R-029
lower,6,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-012,L-CL-008,20190626_132200.jpg,NA,repeat,,TRUE,1,3,no,2,11.6,44,50,NA,NA,NA,NA,,,TS obscured by L-R-022 & L-R-029
lower,6,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-022,L-CL-008,20190626_132200.jpg,NA,repeat,,TRUE,1,3,no,2,11.6,53,47,116,113,122,NA,,,TS shared with L-R-029
lower,6,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-029,L-CL-008,20190626_132200.jpg,NA,new,,TRUE,1,0,no,1,11.6,49,46,116,113,122,NA,,,TS shared with L-R-022
lower,6,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-013,,20190626_132750.jpg,NA,repeat,,test,0,0,no,2,11.6,45,27,32,70,NA,NA,,,NA
lower,6,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-030,L-CL-009,20190626_133105.jpg,NA,new,,TRUE,1,4,no,1,11.6,61,49,130,69,67,NA,,,"potential test dig by same female as L-R-031, TS shared with L-R-031"
lower,6,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-031,L-CL-009,20190626_133105.jpg,NA,new,,TRUE,1,4,no,1,11.6,63,54,130,69,67,NA,,,TS shared with L-R-030
lower,7,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-014,L-CL-010,20190626_133934.jpg,NA,repeat,,TRUE,1,1,no,2,11.5,NA,NA,250,132,113,NA,,,NA
lower,7,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-015,L-CL-010,20190626_133934.jpg,NA,repeat,,TRUE,1,0,no,2,11.5,54,49,83,67,63,NA,,,NA
lower,7,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-023,L-CL-010,20190626_134443.jpg,NA,repeat,,TRUE,1,0,no,2,11.6,64,68,125,77,78,NA,,,NA
lower,7,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-016,,20190626_134827.jpg,NA,repeat,,TRUE,0,0,no,2,11.5,46,53,76,65,72,NA,,,NA
lower,7,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-017,,20190626_135027.jpg,NA,repeat,,TRUE,0,0,no,2,11.5,NA,NA,147,109,105,NA,,,pot unclear
lower,7,2019-06-26,11:17,14:01,UW,"JRB, AW, NMH",good,1,light,sun,NA,L-R-018,,20190626_135607.jpg,NA,repeat,,TRUE,0,0,no,2,11.6,113,97,186,108,91,NA,,,NA
lower,1,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-032,,20190629_121532.jpg,NA,new,,TRUE,0,0,no,1,NA,36,56,66,58,43,NA,,,"stout redd, tall TS"
lower,2,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-001,L-CL-001,20190629_122122.jpg,NA,repeat,,TRUE,1,0,no,3,NA,NA,NA,NA,NA,NA,NA,,,NA
lower,2,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-002,L-CL-001,20190629_122122.jpg,NA,repeat,,test,1,0,no,3,NA,NA,NA,NA,NA,NA,NA,,,NA
lower,2,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-024,L-CL-001,20190629_122411.jpg,NA,repeat,,TRUE,1,0,no,2,NA,44,51,148,99,66,"excavated 1/2 bucket, found eggs",,,"superimposes L-R-001, additional activity since 6/26 survey"
lower,2,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-006,,20190629_122808.jpg,NA,repeat,,test,0,0,no,2,NA,22,29,35,39,NA,NA,,,NA
lower,2,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-007,,20190629_123313.jpg,NA,repeat,,TRUE,0,0,no,2,NA,31,24,47,44,NA,NA,,,NA
lower,2,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-033,,20190629_123609.jpg,NA,new,,TRUE,0,0,no,1,NA,44,30,123,55,75,NA,,,small RL of pot
lower,2,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-034,,20190629_123919.jpg,NA,new,,test,0,0,no,1,NA,35,30,83,50,35,NA,,,NA
lower,2,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-005,L-CL-002,20190629_124306.jpg,NA,repeat,,TRUE,1,2,no,2,NA,45,34,137,NA,NA,NA,,,measurements unceartain
lower,2,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-025,L-CL-002,20190629_124306.jpg,NA,repeat,,TRUE,1,0,no,2,NA,NA,40,133,NA,NA,NA,,,measurements unceartain
lower,2,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-019,L-CL-002,20190629_124306.jpg,NA,repeat,,TRUE,1,0,no,2,NA,33,36,NA,NA,NA,NA,,,measurements unceartain
lower,2,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-020,L-CL-002,20190629_124306.jpg,NA,repeat,,TRUE,1,3,no,2,NA,47,45,289,NA,NA,NA,,,measurements unceartain
lower,2,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-035,,20190629_125309.jpg,NA,new,,test,0,0,no,1,NA,31,22,41,33,NA,NA,,,small test dig RR
lower,3,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-026,L-CL-003,20190629_125700.jpg,NA,repeat,,TRUE,0,0,no,2,NA,41,33,84,47,34,NA,,,small test upstream
lower,3,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-003,L-CL-004,20190629_130245.jpg,NA,repeat,,TRUE,1,1,no,2,NA,39,NA,118,76,75,NA,,,NA
lower,3,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-027,L-CL-004,20190629_130245.jpg,NA,repeat,,TRUE,1,0,no,2,NA,30,52,199,62,62,NA,,,NA
lower,3,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-036,,20190629_130931.jpg,NA,new,,TRUE,0,0,no,1,NA,39,28,60,48,NA,NA,,,test dig upstream
lower,3,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-008,L-CL-005,20190629_131319.jpg,NA,repeat,,TRUE,0,0,no,2,NA,41,32,231,72,65,NA,,,shared TS with L-R-009
lower,3,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-009,L-CL-005,20190629_131319.jpg,NA,repeat,,test,1,0,no,2,NA,23,35,231,72,65,NA,,,shared TS with L-R-008
lower,3,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-037,,20190629_131940.jpg,NA,new,,TRUE,0,0,no,1,NA,32,28,81,51,40,NA,,,NA
lower,4,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-004,,20190629_132441.jpg,NA,repeat,,TRUE,0,0,no,2,NA,48,44,66,72,52,NA,,,NA
lower,4,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-010,,20190629_134751.jpg,NA,repeat,,TRUE,0,0,no,2,NA,53,64,94,71,52,NA,,,NA
lower,5,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-021,,20190629_135230.jpg,NA,repeat,,TRUE,0,0,no,2,NA,46,52,124,59,53,NA,,,NA
lower,5,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-028,L-CL-007,20190629_135653.jpg,NA,repeat,,TRUE,0,0,no,2,NA,54,57,161,83,66,NA,,,NA
lower,6,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-011,L-CL-008,20190629_140332.jpg,NA,repeat,,TRUE,1,8,no,2,NA,40,37,NA,NA,NA,NA,,,no TS measurement
lower,6,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-012,L-CL-008,20190629_140332.jpg,NA,repeat,,TRUE,1,8,no,2,NA,39,34,NA,NA,NA,NA,,,no TS measurement
lower,6,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-022,L-CL-008,20190629_140332.jpg,NA,repeat,,TRUE,1,3,no,2,NA,42,46,130,135,125,"excavated 4/5 bucket, found eggs",,,"advancing upstream on L-R-011, shared TS with L-R-029"
lower,6,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-029,L-CL-008,20190629_140332.jpg,NA,repeat,,TRUE,1,0,no,2,NA,45,39,130,135,125,"excavated 1/2 bucket, found eggs",,,"advancing upstream on L-R-012, shared TS with L-R-022"
lower,6,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-013,,20190629_140928.jpg,NA,repeat,,test,0,0,no,2,NA,29,20,34,38,NA,NA,,,NA
lower,6,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-030,L-CL-009,20190629_141246.jpg,NA,repeat,,TRUE,1,4,no,2,NA,46,48,167,78,57,NA,,,shared TS with L-R-031
lower,6,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-031,L-CL-009,20190629_141246.jpg,NA,repeat,,TRUE,1,4,no,2,NA,46,42,167,78,57,NA,,,shared TS with L-R-030
lower,7,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-014,L-CL-010,20190629_141902.jpg,NA,repeat,,TRUE,1,1,no,2,NA,NA,NA,86,70,65,NA,,,pot unclear
lower,7,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-015,L-CL-010,20190629_141902.jpg,NA,repeat,,TRUE,1,0,no,2,NA,48,37,253,NA,NA,NA,,,NA
lower,7,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-023,L-CL-010,20190629_142244,NA,repeat,,TRUE,1,0,no,2,NA,56,50,187,80,89,"excavated one bucket, found eggs",,,recent activity
lower,7,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-038,L-CL-011,20190629_142733,NA,new,,test,0,0,no,1,NA,39,41,99,69,46,NA,,,big cobble in TS
lower,7,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-016,,20190629_143156,NA,repeat,,TRUE,0,0,no,2,NA,32,52,81,68,79,NA,,,NA
lower,7,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-017,,20190629_143343,NA,repeat,,TRUE,0,0,no,2,NA,NA,NA,163,91,72,NA,,,NA
lower,7,2019-06-29,12:15,14:42,UW,"JRB, LMB, NMH",good,2,light,sun,NA,L-R-018,,20190629_143805,NA,repeat,,TRUE,0,0,no,2,NA,53,64,174,74,48,NA,,,NA
lower,1,2019-07-02,9:15,9:48,UW,"JRB, LMB, NMH",good,5,light,sun,NA,L-R-032,,20190702_091656.jpg,NA,repeat,,TRUE,0,0,no,2,NA,40,58,69,68,52,"excavated 1/8 bucket, found eggs. 5cm into TS",,,NA
lower,2,2019-07-02,9:15,9:48,UW,"JRB, LMB, NMH",good,5,light,sun,NA,L-R-001,L-CL-001,20190702_092257.jpg,NA,repeat,,TRUE,1,0,no,3,NA,NA,NA,NA,NA,NA,NA,,,redd dimensions unclear
lower,2,2019-07-02,9:15,9:48,UW,"JRB, LMB, NMH",good,5,light,sun,NA,L-R-002,L-CL-001,20190702_092257.jpg,NA,repeat,,test,1,0,no,3,NA,NA,NA,NA,NA,NA,NA,,,redd dimensions unclear
lower,2,2019-07-02,9:15,9:48,UW,"JRB, LMB, NMH",good,5,light,sun,NA,L-R-024,L-CL-001,20190702_092526.jpg,NA,repeat,,TRUE,1,0,no,2,NA,48,42,214,66,50,NA,,,recent activity
lower,2,2019-07-02,9:15,9:48,UW,"JRB, LMB, NMH",good,5,light,sun,NA,L-R-006,,20190702_092844.jpg,NA,repeat,,test,0,0,no,2,NA,21,28,30,34,NA,NA,,,no change
lower,2,2019-07-02,9:15,9:48,UW,"JRB, LMB, NMH",good,5,light,sun,NA,L-R-007,,20190702_093142.jpg,NA,repeat,,TRUE,0,0,no,2,NA,31,27,45,46,47,NA,,,NA
lower,2,2019-07-02,9:15,9:48,UW,"JRB, LMB, NMH",good,5,light,sun,NA,L-R-033,,20190702_093655.jpg,NA,repeat,,TRUE,0,0,no,2,NA,42,30,141,52,71,NA,,,NA
lower,2,2019-07-02,9:15,9:48,UW,"JRB, LMB, NMH",good,5,light,sun,NA,L-R-034,,20190702_093932.jpg,NA,repeat,,test,0,0,no,2,NA,31,28,72,46,35,NA,,,NA
lower,2,2019-07-02,9:15,9:48,UW,"JRB, LMB, NMH",good,5,light,sun,NA,L-R-005,L-CL-002,20190702_094249.jpg,NA,repeat,,TRUE,1,2,no,2,NA,NA,36,119,NA,NA,NA,,,NA
lower,2,2019-07-02,9:15,9:48,UW,"JRB, LMB, NMH",good,5,light,sun,NA,L-R-025,L-CL-002,20190702_094249.jpg,NA,repeat,,TRUE,1,0,no,2,NA,NA,42,194,NA,NA,NA,,,NA
lower,2,2019-07-02,9:15,9:48,UW,"JRB, LMB, NMH",good,5,light,sun,NA,L-R-019,L-CL-002,20190702_094249.jpg,NA,repeat,,TRUE,1,0,no,2,NA,31,30,72,NA,NA,NA,,,NA
lower,2,2019-07-02,9:48,10:31,UW,"JRB, LMB, NMH",good,7,light,sun,NA,L-R-020,L-CL-002,20190702_094249.jpg,NA,repeat,,TRUE,1,3,no,2,NA,34,33,133,NA,NA,NA,,,NA
lower,2,2019-07-02,9:48,10:31,UW,"JRB, LMB, NMH",good,7,light,sun,NA,L-R-035,,20190702_095323.jpg,NA,repeat,,test,0,0,no,2,NA,32,29,41,38,NA,NA,,,NA
lower,3,2019-07-02,9:48,10:31,UW,"JRB, LMB, NMH",good,7,light,sun,NA,L-R-026,L-CL-003,20190702_095553.jpg,NA,repeat,,TRUE,0,0,no,2,NA,37,39,96,54,42,NA,,,NA
lower,3,2019-07-02,9:48,10:31,UW,"JRB, LMB, NMH",good,7,light,sun,NA,L-R-003,L-CL-004,20190702_095836.jpg,NA,repeat,,TRUE,1,1,no,2,NA,41,NA,111,84,72,NA,,,NA
lower,3,2019-07-02,9:48,10:31,UW,"JRB, LMB, NMH",good,7,light,sun,NA,L-R-027,L-CL-004,20190702_095836.jpg,NA,repeat,,TRUE,1,0,no,2,NA,34,47,156,66,68,NA,,,NA
lower,3,2019-07-02,9:48,10:31,UW,"JRB, LMB, NMH",good,7,light,sun,NA,L-R-036,,20190702_100801.jpg,NA,repeat,,TRUE,0,0,no,2,NA,34,45,59,52,NA,NA,,,originally identified as TRUE on 6/29. small test upstream
lower,3,2019-07-02,9:48,10:31,UW,"JRB, LMB, NMH",good,7,light,sun,NA,L-R-008,L-CL-005,20190702_101207.jpg,NA,repeat,,TRUE,0,0,no,2,NA,38,36,218,76,59,NA,,,shared TS with L-R-009
lower,3,2019-07-02,9:48,10:31,UW,"JRB, LMB, NMH",good,7,light,sun,NA,L-R-009,L-CL-005,20190702_101207.jpg,NA,repeat,,test,1,0,no,2,NA,35,35,218,76,59,NA,,,shared TS with L-R-008
lower,3,2019-07-02,9:48,10:31,UW,"JRB, LMB, NMH",good,7,light,sun,NA,L-R-037,,20190702_102052.jpg,NA,repeat,,TRUE,0,0,no,2,NA,32,34,79,49,46,NA,,,NA
lower,4,2019-07-02,9:48,10:31,UW,"JRB, LMB, NMH",good,7,light,sun,NA,L-R-039,L-CL-006,20190702_102747.jpg,NA,new,,TRUE,1,4,no,1,NA,40,27,170,104,111,"excavated 1.5 buckets from shared TS, found eggs",,,"shared TS with L-R-040, possibly older"
lower,4,2019-07-02,9:48,10:31,UW,"JRB, LMB, NMH",good,7,light,sun,NA,L-R-040,L-CL-006,20190702_102747.jpg,NA,new,,TRUE,1,4,no,1,NA,32,32,170,104,11,NA,,,"shared TS with L-R-039, possibly older"
lower,4,2019-07-02,10:31,11:03,UW,"JRB, LMB, NMH",good,5,light,sun,NA,L-R-004,,20190702_103250.jpg,NA,repeat,,TRUE,0,0,no,2,NA,42,49,69,68,48,NA,,,NA
lower,4,2019-07-02,10:31,11:03,UW,"JRB, LMB, NMH",good,5,light,sun,NA,L-R-010,,20190702_103908.jpg,NA,repeat,,TRUE,0,0,no,2,NA,46,67,95,67,54,"excavated one bucket, found eggs",,,NA
lower,5,2019-07-02,10:31,11:03,UW,"JRB, LMB, NMH",good,5,light,sun,NA,L-R-021,,20190702_104529.jpg,NA,repeat,,TRUE,0,0,no,2,NA,32,44,131,56,50,NA,,,NA
lower,5,2019-07-02,10:31,11:03,UW,"JRB, LMB, NMH",good,5,light,sun,NA,L-R-028,L-CL-007,20190702_104935.jpg,NA,repeat,,TRUE,0,0,no,2,NA,76,39,158,76,106,NA,,,NA
